properties.ObjectId,properties.StopID,properties.PID,properties.actionTakenDuringStop,properties.personSearchConsentGiven,properties.propertySearchConsentGiven
48358,42989,1,Firearm pointed at person,NULL,NULL
48359,42989,1,Handcuffed or flex cuffed,NULL,NULL
48360,42989,1,Person removed from vehicle by order,NULL,NULL
48361,42990,1,Handcuffed or flex cuffed,NULL,NULL
48362,42990,1,Patrol car detention,NULL,NULL
48363,42990,1,Search of person was conducted,NULL,NULL
48364,42992,1,None,NULL,NULL
48365,42993,1,Curbside detention,NULL,NULL
48366,42993,1,Handcuffed or flex cuffed,NULL,NULL
48367,42955,1,None,NULL,NULL
48368,43083,1,None,NULL,NULL
48369,43135,1,Search of person was conducted,NULL,NULL
48370,43047,1,Patrol car detention,NULL,NULL
48371,43109,1,None,NULL,NULL
48372,42956,1,None,NULL,NULL
48373,43084,1,Asked for consent to search person,TRUE,NULL
48374,43136,1,None,NULL,NULL
48375,43047,1,Search of person was conducted,NULL,NULL
48376,43110,1,Patrol car detention,NULL,NULL
48377,42957,1,None,NULL,NULL
48378,43137,1,None,NULL,NULL
48379,43048,1,None,NULL,NULL
48380,42957,2,None,NULL,NULL
48381,43138,1,None,NULL,NULL
48382,43049,1,Curbside detention,NULL,NULL
48383,42958,1,None,NULL,NULL
48384,43139,1,None,NULL,NULL
48385,43049,1,Search of person was conducted,NULL,NULL
48386,42959,1,Handcuffed or flex cuffed,NULL,NULL
48387,43140,1,None,NULL,NULL
48388,43051,1,None,NULL,NULL
48389,42959,1,Search of person was conducted,NULL,NULL
48390,43141,1,Curbside detention,NULL,NULL
48391,43052,1,Asked for consent to search person,NULL,NULL
48392,42960,1,None,NULL,NULL
48393,43142,1,Curbside detention,NULL,NULL
48394,43052,1,Curbside detention,NULL,NULL
48395,42961,1,None,NULL,NULL
48396,43143,1,Curbside detention,NULL,NULL
48397,43054,1,None,NULL,NULL
48398,42961,2,None,NULL,NULL
48399,42962,1,None,NULL,NULL
48400,42963,1,None,NULL,NULL
48401,43296,1,None,NULL,NULL
48402,43297,1,None,NULL,NULL
48403,43298,1,None,NULL,NULL
48404,43299,1,Handcuffed or flex cuffed,NULL,NULL
48405,43299,1,Search of property was conducted,NULL,NULL
48406,43300,1,None,NULL,NULL
48407,43301,1,None,NULL,NULL
48408,43302,1,Curbside detention,NULL,NULL
48409,43302,1,Property was seized,NULL,NULL
48410,43302,1,Search of person was conducted,NULL,NULL
48411,43302,1,Search of property was conducted,NULL,NULL
48412,43302,2,Curbside detention,NULL,NULL
48413,43144,1,Curbside detention,NULL,NULL
48414,43302,2,Property was seized,NULL,NULL
48415,43302,2,Search of person was conducted,NULL,NULL
48416,43145,1,Curbside detention,NULL,NULL
48417,43302,2,Search of property was conducted,NULL,NULL
48418,43146,1,Curbside detention,NULL,NULL
48419,43303,1,None,NULL,NULL
48420,43147,1,Curbside detention,NULL,NULL
48421,43304,1,None,NULL,NULL
48422,43221,1,None,NULL,NULL
48423,43181,1,None,NULL,NULL
48424,43354,1,Asked for consent to search property,NULL,TRUE
48425,43385,1,None,NULL,NULL
48426,43148,1,Physical or Vehicle contact,NULL,NULL
48427,43149,1,Asked for consent to search person,TRUE,NULL
48428,43149,1,Curbside detention,NULL,NULL
48429,43150,1,None,NULL,NULL
48430,43151,1,None,NULL,NULL
48431,43152,1,None,NULL,NULL
48432,43153,1,None,NULL,NULL
48433,43154,1,None,NULL,NULL
48434,43155,1,Asked for consent to search property,NULL,TRUE
48435,43155,1,Handcuffed or flex cuffed,NULL,NULL
48436,43155,1,Patrol car detention,NULL,NULL
48437,43155,1,Search of person was conducted,NULL,NULL
48438,43156,1,None,NULL,NULL
48439,43157,1,Curbside detention,NULL,NULL
48440,43157,1,Person removed from vehicle by physical contact,NULL,NULL
48441,43157,1,Search of person was conducted,NULL,NULL
48442,43158,1,None,NULL,NULL
48443,43159,1,None,NULL,NULL
48444,43160,1,None,NULL,NULL
48445,43161,1,None,NULL,NULL
48446,43162,1,None,NULL,NULL
48447,43163,1,None,NULL,NULL
48448,43164,1,None,NULL,NULL
48449,43165,1,None,NULL,NULL
48450,43166,1,None,NULL,NULL
48451,43167,1,None,NULL,NULL
48452,43168,1,None,NULL,NULL
48453,43169,1,Patrol car detention,NULL,NULL
48454,43170,1,Curbside detention,NULL,NULL
48455,43170,1,Handcuffed or flex cuffed,NULL,NULL
48456,43170,1,Patrol car detention,NULL,NULL
48457,43170,1,Person removed from vehicle by order,NULL,NULL
48458,43170,1,Property was seized,NULL,NULL
48459,43170,1,Search of person was conducted,NULL,NULL
48460,43170,1,Search of property was conducted,NULL,NULL
48461,43171,1,Handcuffed or flex cuffed,NULL,NULL
48462,43171,1,Patrol car detention,NULL,NULL
48463,43172,1,None,NULL,NULL
48464,43173,1,None,NULL,NULL
48465,43174,1,None,NULL,NULL
48466,43175,1,None,NULL,NULL
48467,43176,1,None,NULL,NULL
48468,43177,1,None,NULL,NULL
48469,43178,1,None,NULL,NULL
48470,43261,1,Property was seized,NULL,NULL
48471,43179,1,None,NULL,NULL
48472,43180,1,None,NULL,NULL
48473,43322,1,Handcuffed or flex cuffed,NULL,NULL
48474,43354,1,Person removed from vehicle by order,NULL,NULL
48475,43222,1,None,NULL,NULL
48476,43182,1,Curbside detention,NULL,NULL
48477,43261,1,Search of property was conducted,NULL,NULL
48478,43305,1,Patrol car detention,NULL,NULL
48479,43386,1,None,NULL,NULL
48480,43354,1,Search of person was conducted,NULL,NULL
48481,43223,1,None,NULL,NULL
48482,43183,1,None,NULL,NULL
48483,43261,2,Curbside detention,NULL,NULL
48484,43305,1,Search of person was conducted,NULL,NULL
48485,43387,1,None,NULL,NULL
48486,43355,1,None,NULL,NULL
48487,43224,1,Curbside detention,NULL,NULL
48488,43184,1,None,NULL,NULL
48489,43261,2,Handcuffed or flex cuffed,NULL,NULL
48490,43306,1,None,NULL,NULL
48491,43388,1,None,NULL,NULL
48492,43356,1,None,NULL,NULL
48493,43225,1,None,NULL,NULL
48494,43185,1,None,NULL,NULL
48495,43261,2,Patrol car detention,NULL,NULL
48496,43307,1,None,NULL,NULL
48497,43389,1,None,NULL,NULL
48498,43356,2,None,NULL,NULL
48499,43226,1,None,NULL,NULL
48500,43186,1,None,NULL,NULL
48501,43261,2,Person photographed,NULL,NULL
48502,43308,1,None,NULL,NULL
48503,43390,1,None,NULL,NULL
48504,43357,1,Curbside detention,NULL,NULL
48505,43227,1,None,NULL,NULL
48506,43187,1,None,NULL,NULL
48507,43261,2,Search of property was conducted,NULL,NULL
48508,43309,1,Curbside detention,NULL,NULL
48509,43391,1,None,NULL,NULL
48510,43357,1,Search of person was conducted,NULL,NULL
48511,43228,1,None,NULL,NULL
48512,43188,1,None,NULL,NULL
48513,43262,1,None,NULL,NULL
48514,43309,1,Person removed from vehicle by order,NULL,NULL
48515,43392,1,None,NULL,NULL
48516,43358,1,None,NULL,NULL
48517,43229,1,None,NULL,NULL
48518,43189,1,Curbside detention,NULL,NULL
48519,43263,1,Handcuffed or flex cuffed,NULL,NULL
48520,43309,1,Search of person was conducted,NULL,NULL
48521,43393,1,None,NULL,NULL
48522,43359,1,Curbside detention,NULL,NULL
48523,43359,2,Curbside detention,NULL,NULL
48524,43360,1,Curbside detention,NULL,NULL
48525,43360,1,Property was seized,NULL,NULL
48526,43360,1,Search of property was conducted,NULL,NULL
48527,43360,2,Curbside detention,NULL,NULL
48528,43361,1,None,NULL,NULL
48529,43361,2,None,NULL,NULL
48530,43362,1,None,NULL,NULL
48531,43363,1,None,NULL,NULL
48532,43364,1,None,NULL,NULL
48533,43365,1,None,NULL,NULL
48534,43366,1,None,NULL,NULL
48535,43367,1,Curbside detention,NULL,NULL
48536,43367,1,Search of person was conducted,NULL,NULL
48537,43368,1,None,NULL,NULL
48538,43369,1,Curbside detention,NULL,NULL
48539,43369,1,Property was seized,NULL,NULL
48540,43369,1,Search of person was conducted,NULL,NULL
48541,43369,2,Curbside detention,NULL,NULL
48542,43369,2,Search of person was conducted,NULL,NULL
48543,43370,1,Curbside detention,NULL,NULL
48544,43371,1,Curbside detention,NULL,NULL
48545,43372,1,Curbside detention,NULL,NULL
48546,43373,1,None,NULL,NULL
48547,43374,1,None,NULL,NULL
48548,43375,1,Curbside detention,NULL,NULL
48549,43375,1,Handcuffed or flex cuffed,NULL,NULL
48550,43375,1,Search of person was conducted,NULL,NULL
48551,43376,1,None,NULL,NULL
48552,43377,1,None,NULL,NULL
48553,43378,1,None,NULL,NULL
48554,43379,1,Handcuffed or flex cuffed,NULL,NULL
48555,43379,1,Search of person was conducted,NULL,NULL
48556,43380,1,None,NULL,NULL
48557,43381,1,None,NULL,NULL
48558,43382,1,Handcuffed or flex cuffed,NULL,NULL
48559,43382,1,Patrol car detention,NULL,NULL
48560,43382,1,Search of person was conducted,NULL,NULL
48561,43383,1,None,NULL,NULL
48562,43384,1,None,NULL,NULL
48563,43323,1,None,NULL,NULL
48564,43263,1,Patrol car detention,NULL,NULL
48565,43230,1,None,NULL,NULL
48566,43190,1,None,NULL,NULL
48567,43309,1,Search of property was conducted,NULL,NULL
48568,43263,1,Search of person was conducted,NULL,NULL
48569,43394,1,Curbside detention,NULL,NULL
48570,43231,1,None,NULL,NULL
48571,43191,1,None,NULL,NULL
48572,43309,2,Curbside detention,NULL,NULL
48573,43264,1,None,NULL,NULL
48574,43394,1,Search of person was conducted,NULL,NULL
48575,43232,1,Curbside detention,NULL,NULL
48576,43192,1,Curbside detention,NULL,NULL
48577,43309,2,Person removed from vehicle by order,NULL,NULL
48578,43265,1,None,NULL,NULL
48579,43394,2,Curbside detention,NULL,NULL
48580,43324,1,Curbside detention,NULL,NULL
48581,43232,1,Handcuffed or flex cuffed,NULL,NULL
48582,43193,1,None,NULL,NULL
48583,43309,2,Search of person was conducted,NULL,NULL
48584,43266,1,None,NULL,NULL
48585,43394,2,Property was seized,NULL,NULL
48586,43325,1,None,NULL,NULL
48587,43232,1,Search of person was conducted,NULL,NULL
48588,43194,1,None,NULL,NULL
48589,43310,1,Handcuffed or flex cuffed,NULL,NULL
48590,43267,1,Curbside detention,NULL,NULL
48591,43394,2,Search of person was conducted,NULL,NULL
48592,43325,2,Curbside detention,NULL,NULL
48593,43233,1,None,NULL,NULL
48594,43195,1,None,NULL,NULL
48595,43310,1,Patrol car detention,NULL,NULL
48596,43267,1,Search of person was conducted,NULL,NULL
48597,43395,1,None,NULL,NULL
48598,43325,2,Search of person was conducted,NULL,NULL
48599,43234,1,None,NULL,NULL
48600,43196,1,None,NULL,NULL
48601,43310,1,Search of person was conducted,NULL,NULL
48602,43268,1,Curbside detention,NULL,NULL
48603,43396,1,None,NULL,NULL
48604,43326,1,Curbside detention,NULL,NULL
48605,43235,1,None,NULL,NULL
48606,43197,1,None,NULL,NULL
48607,43310,1,Search of property was conducted,NULL,NULL
48608,43268,1,Handcuffed or flex cuffed,NULL,NULL
48609,43397,1,None,NULL,NULL
48610,43326,2,Curbside detention,NULL,NULL
48611,43236,1,None,NULL,NULL
48612,43198,1,None,NULL,NULL
48613,43199,1,None,NULL,NULL
48614,43200,1,Curbside detention,NULL,NULL
48615,43200,1,Search of person was conducted,NULL,NULL
48616,43201,1,Curbside detention,NULL,NULL
48617,43201,1,Search of property was conducted,NULL,NULL
48618,43201,2,Curbside detention,NULL,NULL
48619,43201,2,Search of property was conducted,NULL,NULL
48620,43202,1,Handcuffed or flex cuffed,NULL,NULL
48621,43202,1,Patrol car detention,NULL,NULL
48622,43202,1,Search of person was conducted,NULL,NULL
48623,43203,1,None,NULL,NULL
48624,43204,1,None,NULL,NULL
48625,43205,1,None,NULL,NULL
48626,43206,1,None,NULL,NULL
48627,43207,1,None,NULL,NULL
48628,43208,1,None,NULL,NULL
48629,43209,1,None,NULL,NULL
48630,43210,1,None,NULL,NULL
48631,43211,1,None,NULL,NULL
48632,43212,1,None,NULL,NULL
48633,43213,1,None,NULL,NULL
48634,43214,1,Handcuffed or flex cuffed,NULL,NULL
48635,43214,1,Search of person was conducted,NULL,NULL
48636,43215,1,Curbside detention,NULL,NULL
48637,43215,1,Handcuffed or flex cuffed,NULL,NULL
48638,43215,1,Search of person was conducted,NULL,NULL
48639,43215,2,Curbside detention,NULL,NULL
48640,43216,1,Curbside detention,NULL,NULL
48641,43217,1,Curbside detention,NULL,NULL
48642,43218,1,None,NULL,NULL
48643,43219,1,None,NULL,NULL
48644,43220,1,None,NULL,NULL
48645,43237,1,None,NULL,NULL
48646,43311,1,None,NULL,NULL
48647,43398,1,None,NULL,NULL
48648,43268,1,Patrol car detention,NULL,NULL
48649,43238,1,None,NULL,NULL
48650,43312,1,None,NULL,NULL
48651,43399,1,Handcuffed or flex cuffed,NULL,NULL
48652,43268,1,Search of person was conducted,NULL,NULL
48653,43239,1,None,NULL,NULL
48654,43313,1,None,NULL,NULL
48655,43399,1,Patrol car detention,NULL,NULL
48656,43268,1,Search of property was conducted,NULL,NULL
48657,43240,1,None,NULL,NULL
48658,43314,1,Patrol car detention,NULL,NULL
48659,43399,1,Property was seized,NULL,NULL
48660,43270,1,None,NULL,NULL
48661,43240,2,None,NULL,NULL
48662,43315,1,None,NULL,NULL
48663,43399,1,Search of person was conducted,NULL,NULL
48664,43271,1,None,NULL,NULL
48665,43240,3,None,NULL,NULL
48666,43316,1,Asked for consent to search property,NULL,TRUE
48667,43399,1,Search of property was conducted,NULL,NULL
48668,43272,1,None,NULL,NULL
48669,43241,1,Curbside detention,NULL,NULL
48670,43316,1,Patrol car detention,NULL,NULL
48671,43400,1,None,NULL,NULL
48672,43273,1,None,NULL,NULL
48673,43242,1,Search of person was conducted,NULL,NULL
48674,43316,2,Asked for consent to search property,NULL,TRUE
48675,43401,1,Asked for consent to search person,TRUE,NULL
48676,43274,1,None,NULL,NULL
48677,43243,1,Search of person was conducted,NULL,NULL
48678,43316,2,Patrol car detention,NULL,NULL
48679,43401,1,Curbside detention,NULL,NULL
48680,43275,1,None,NULL,NULL
48681,43244,1,Curbside detention,NULL,NULL
48682,43317,1,None,NULL,NULL
48683,43402,1,None,NULL,NULL
48684,43276,1,None,NULL,NULL
48685,43245,1,None,NULL,NULL
48686,43318,1,None,NULL,NULL
48687,43402,2,Asked for consent to search person,TRUE,NULL
48688,43277,1,Handcuffed or flex cuffed,NULL,NULL
48689,43245,2,None,NULL,NULL
48690,43318,2,None,NULL,NULL
48691,43402,2,Patrol car detention,NULL,NULL
48692,43277,1,Patrol car detention,NULL,NULL
48693,43246,1,None,NULL,NULL
48694,43319,1,Asked for consent to search person,TRUE,NULL
48695,43403,1,None,NULL,NULL
48696,43277,1,Physical or Vehicle contact,NULL,NULL
48697,43247,1,None,NULL,NULL
48698,43319,1,Patrol car detention,NULL,NULL
48699,43404,1,Handcuffed or flex cuffed,NULL,NULL
48700,43277,1,Search of person was conducted,NULL,NULL
48701,43248,1,None,NULL,NULL
48702,43319,1,Person removed from vehicle by order,NULL,NULL
48703,43404,1,Patrol car detention,NULL,NULL
48704,43404,1,Property was seized,NULL,NULL
48705,43404,1,Search of person was conducted,NULL,NULL
48706,43405,1,None,NULL,NULL
48707,43406,1,None,NULL,NULL
48708,43407,1,None,NULL,NULL
48709,43408,1,None,NULL,NULL
48710,43409,1,Patrol car detention,NULL,NULL
48711,43409,1,Search of property was conducted,NULL,NULL
48712,43410,1,Curbside detention,NULL,NULL
48713,43410,1,Person removed from vehicle by order,NULL,NULL
48714,43410,2,None,NULL,NULL
48715,43410,3,None,NULL,NULL
48716,43410,4,None,NULL,NULL
48717,43410,5,None,NULL,NULL
48718,43411,1,Curbside detention,NULL,NULL
48719,43411,1,Search of person was conducted,NULL,NULL
48720,43412,1,None,NULL,NULL
48721,43413,1,Asked for consent to search person,TRUE,NULL
48722,43327,1,None,NULL,NULL
48723,43249,1,None,NULL,NULL
48724,43320,1,None,NULL,NULL
48725,43250,1,None,NULL,NULL
48726,43321,1,None,NULL,NULL
48727,43251,1,Handcuffed or flex cuffed,NULL,NULL
48728,43251,1,Search of person was conducted,NULL,NULL
48729,43252,1,None,NULL,NULL
48730,43253,1,None,NULL,NULL
48731,43254,1,Curbside detention,NULL,NULL
48732,43255,1,None,NULL,NULL
48733,43256,1,Handcuffed or flex cuffed,NULL,NULL
48734,43278,1,None,NULL,NULL
48735,43256,1,Search of person was conducted,NULL,NULL
48736,43257,1,None,NULL,NULL
48737,43279,1,None,NULL,NULL
48738,43258,1,None,NULL,NULL
48739,43280,1,None,NULL,NULL
48740,43259,1,Curbside detention,NULL,NULL
48741,43281,1,None,NULL,NULL
48742,43259,1,Search of person was conducted,NULL,NULL
48743,43282,1,None,NULL,NULL
48744,43260,1,Curbside detention,NULL,NULL
48745,43283,1,None,NULL,NULL
48746,43261,1,Curbside detention,NULL,NULL
48747,43284,1,None,NULL,NULL
48748,43285,1,None,NULL,NULL
48749,43261,1,Person photographed,NULL,NULL
48750,43286,1,Person removed from vehicle by order,NULL,NULL
48751,43287,1,Curbside detention,NULL,NULL
48752,43288,1,None,NULL,NULL
48753,43289,1,None,NULL,NULL
48754,43290,1,None,NULL,NULL
48755,43291,1,None,NULL,NULL
48756,43292,1,None,NULL,NULL
48757,43293,1,None,NULL,NULL
48758,43294,1,None,NULL,NULL
48759,43295,1,None,NULL,NULL
48760,43328,1,Curbside detention,NULL,NULL
48761,43328,1,Search of person was conducted,NULL,NULL
48762,43329,1,None,NULL,NULL
48763,43330,1,None,NULL,NULL
48764,43330,2,None,NULL,NULL
48765,43331,1,None,NULL,NULL
48766,43332,1,None,NULL,NULL
48767,43332,2,None,NULL,NULL
48768,43333,1,Handcuffed or flex cuffed,NULL,NULL
48769,43333,1,Search of person was conducted,NULL,NULL
48770,43334,1,Asked for consent to search person,TRUE,NULL
48771,43334,1,Curbside detention,NULL,NULL
48772,43335,1,Asked for consent to search person,TRUE,NULL
48773,43335,1,Curbside detention,NULL,NULL
48774,43335,1,Person removed from vehicle by order,NULL,NULL
48775,43336,1,None,NULL,NULL
48776,43337,1,None,NULL,NULL
48777,43338,1,Person removed from vehicle by order,NULL,NULL
48778,43338,1,Search of person was conducted,NULL,NULL
48779,43339,1,None,NULL,NULL
48780,43340,1,Handcuffed or flex cuffed,NULL,NULL
48781,43340,1,Person removed from vehicle by order,NULL,NULL
48782,43340,1,Search of person was conducted,NULL,NULL
48783,43341,1,None,NULL,NULL
48784,43342,1,Handcuffed or flex cuffed,NULL,NULL
48785,43342,1,Patrol car detention,NULL,NULL
48786,43344,1,None,NULL,NULL
48787,43345,1,None,NULL,NULL
48788,43346,1,None,NULL,NULL
48789,43347,1,Curbside detention,NULL,NULL
48790,43348,1,None,NULL,NULL
48791,43349,1,Person removed from vehicle by order,NULL,NULL
48792,43350,1,Curbside detention,NULL,NULL
48793,43350,1,Property was seized,NULL,NULL
48794,43350,1,Search of person was conducted,NULL,NULL
48795,43351,1,None,NULL,NULL
48796,43352,1,None,NULL,NULL
48797,43353,1,Handcuffed or flex cuffed,NULL,NULL
48798,43353,1,Search of person was conducted,NULL,NULL
48799,43353,2,Asked for consent to search person,TRUE,NULL
48800,43353,2,Patrol car detention,NULL,NULL
48801,43483,1,None,NULL,NULL
48802,43441,1,None,NULL,NULL
48803,43484,1,None,NULL,NULL
48804,43554,1,Handcuffed or flex cuffed,NULL,NULL
48805,43443,1,Curbside detention,NULL,NULL
48806,43485,1,Curbside detention,NULL,NULL
48807,43522,1,None,NULL,NULL
48808,43554,1,Search of person was conducted,NULL,NULL
48809,43444,1,None,NULL,NULL
48810,43485,1,Handcuffed or flex cuffed,NULL,NULL
48811,43619,1,Curbside detention,NULL,NULL
48812,43555,1,None,NULL,NULL
48813,43523,1,None,NULL,NULL
48814,43445,1,Curbside detention,NULL,NULL
48815,43586,1,None,NULL,NULL
48816,43654,1,None,NULL,NULL
48817,43485,1,Search of person was conducted,NULL,NULL
48818,43620,1,None,NULL,NULL
48819,43556,1,None,NULL,NULL
48820,43524,1,None,NULL,NULL
48821,43446,1,None,NULL,NULL
48822,43586,2,Person removed from vehicle by order,NULL,NULL
48823,43655,1,None,NULL,NULL
48824,43486,1,Asked for consent to search person,TRUE,NULL
48825,43621,1,None,NULL,NULL
48826,43557,1,None,NULL,NULL
48827,43525,1,None,NULL,NULL
48828,43447,1,None,NULL,NULL
48829,43587,1,None,NULL,NULL
48830,43656,1,None,NULL,NULL
48831,43486,1,Handcuffed or flex cuffed,NULL,NULL
48832,43622,1,None,NULL,NULL
48833,43558,1,Canine bit or held person,NULL,NULL
48834,43526,1,None,NULL,NULL
48835,43448,1,None,NULL,NULL
48836,43588,1,Handcuffed or flex cuffed,NULL,NULL
48837,43657,1,None,NULL,NULL
48838,43487,1,Handcuffed or flex cuffed,NULL,NULL
